speciesKey,authorship,basionym,basionymKey,canonicalName,class,classKey,constituentKey,datasetKey,family,familyKey,genus,genusKey,issues,key,kingdom,kingdomKey,lastCrawled,lastInterpreted,nameKey,nameType,nomenclaturalStatus,nubKey,numDescendants,order,orderKey,origin,parent,parentKey,phylum,phylumKey,publishedIn,rank,remarks,scientificName,sourceTaxonKey,species,taxonID,taxonomicStatus,vernacularName,vietnameseName
5609783,Schauer,,,Callicarpa erioclona,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Callicarpa,2925549,[],5609783,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:24.042+00:00,1814592,SCIENTIFIC,[],5609783,0,Lamiales,408,SOURCE,Callicarpa,2925549,Tracheophyta,7707728,"A.P.de Candolle, Prodr. 11: 643 (1847)",SPECIES,,Callicarpa erioclona Schauer,,Callicarpa erioclona,gbif:5609783,ACCEPTED,,Tu hú lông; Tử châu lông mềm; Tử châu lông phân nhánh; Tử châu cành lông
7308776,R.Br.,,,Callicarpa pedunculata,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Callicarpa,2925549,[],7308776,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:24.204+00:00,1814879,SCIENTIFIC,[],7308776,1,Lamiales,408,SOURCE,Callicarpa,2925549,Tracheophyta,7707728,Prodr. Fl. Nov. Holland.: 513 (1810),SPECIES,,Callicarpa pedunculata R.Br.,,Callicarpa pedunculata,gbif:7308776,ACCEPTED,velvetleaf,Tử châu có cuống hoa
7308852,Makino,,,Callicarpa kochiana,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Callicarpa,2925549,[],7308852,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:24.802+00:00,1815118,SCIENTIFIC,[],7308852,3,Lamiales,408,SOURCE,Callicarpa,2925549,Tracheophyta,7707728,Bot. Mag. (Tokyo) 28: 181 (1914),SPECIES,,Callicarpa kochiana Makino,,Callicarpa kochiana,gbif:7308852,ACCEPTED,,"Tử châu kochia; Tu hú kochia, Tử châu thùy dài"
7307835,Lam.,,,Callicarpa longifolia,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Callicarpa,2925549,[],7307835,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:24.677+00:00,1815224,SCIENTIFIC,[],7307835,2,Lamiales,408,SOURCE,Callicarpa,2925549,Tracheophyta,7707728,Encycl. 1: 563 (1785),SPECIES,,Callicarpa longifolia Lam.,,Callicarpa longifolia,gbif:7307835,ACCEPTED,,Tử châu lá dài; Tử châu trắng
5609799,Merr.,,,Callicarpa dolichophylla,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Callicarpa,2925549,[],5609799,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:23.870+00:00,1814577,SCIENTIFIC,[],5609799,0,Lamiales,408,SOURCE,Callicarpa,2925549,Tracheophyta,7707728,"Philipp. J. Sci., C 7: 339 (1912)",SPECIES,,Callicarpa dolichophylla Merr.,,Callicarpa dolichophylla,gbif:5609799,ACCEPTED,,
5609508,Vahl,,,Callicarpa macrophylla,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Callicarpa,2925549,[],5609508,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:24.776+00:00,1814601,SCIENTIFIC,[],5609508,2,Lamiales,408,SOURCE,Callicarpa,2925549,Tracheophyta,7707728,Symb. Bot. 3: 13 (1794),SPECIES,,Callicarpa macrophylla Vahl,,Callicarpa macrophylla,gbif:5609508,ACCEPTED,Urn-fruit beauty-berry,"Tử châu lá to; Tu hú lá to; Bọt ếch lá to; Bọt ếch lá to, Tu hú cảnh, Amazắc (Kdong)."
5609427,Hook. & Arn.,,,Callicarpa nudiflora,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Callicarpa,2925549,[],5609427,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:23.895+00:00,1814797,SCIENTIFIC,[],5609427,0,Lamiales,408,SOURCE,Callicarpa,2925549,Tracheophyta,7707728,Bot. Beechey Voy.: 206 (1837),SPECIES,,Callicarpa nudiflora Hook. & Arn.,,Callicarpa nudiflora,gbif:5609427,ACCEPTED,,Tử châu hoa trần; Tu hú hoa trần
7308743,Lindl.,,,Callicarpa rubella,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Callicarpa,2925549,[],7308743,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:24.316+00:00,1815129,SCIENTIFIC,[],7308743,2,Lamiales,408,SOURCE,Callicarpa,2925549,Tracheophyta,7707728,Bot. Reg. 11: t. 883 (1825),SPECIES,,Callicarpa rubella Lindl.,,Callicarpa rubella,gbif:7308743,ACCEPTED,,Tử châu đỏ; Tu hú hồng; Tu hú quả tím
5303453,(Lindl.) Woodson,Spironema fragrans Lindl.,5303455,Callisia fragrans,Liliopsida,196,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Commelinaceae,2763195,Callisia,2763692,[],5303453,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:14:35.354+00:00,1830834,SCIENTIFIC,[],5303453,0,Commelinales,553,SOURCE,Callisia,2763692,Tracheophyta,7707728,Ann. Missouri Bot. Gard. 29: 154 (1942),SPECIES,,Callisia fragrans (Lindl.) Woodson,,Callisia fragrans,gbif:5303453,ACCEPTED,Basketplant,Lược vàng; Lan vòi; Ria vàng
3173413,(Curtis) Skeels,Metrosideros citrina Curtis,3173415,Callistemon citrinus,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Myrtaceae,5014,Callistemon,3173347,[],3173413,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:11:07.321+00:00,1831876,SCIENTIFIC,[],3173413,1,Myrtales,690,SOURCE,Callistemon,3173347,Tracheophyta,7707728,"Skeels. (1913). In: U. S. Dept. Agr., Bur. Pl. Industr., Bull. 282: 49.",SPECIES,,Callistemon citrinus (Curtis) Skeels,,Callistemon citrinus,gbif:3173413,ACCEPTED,Crimson bottlebrush,Tràm bông đỏ; Tràm liễu; Kiều nhuỵ
3092946,(L.) Nees,Aster chinensis L.,5387092,Callistephus chinensis,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Asteraceae,3065,Callistephus,3092945,[],3092946,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:06:21.505+00:00,1832762,SCIENTIFIC,[],3092946,0,Asterales,414,SOURCE,Callistephus,3092945,Tracheophyta,7707728,Nees. (1833). In: Gen. Sp. Aster. 222.,SPECIES,,Callistephus chinensis (L.) Nees,,Callistephus chinensis,gbif:3092946,ACCEPTED,China aster,Hoàng kiều; Kiều trang; cúc tím; cúc thúy; hoa thúy; cúc cỏ
5372487,Scop.,,,Callitriche stagnalis,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Plantaginaceae,2420,Callitriche,3039547,[],5372487,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:12.446+00:00,1837451,SCIENTIFIC,[],5372487,0,Lamiales,408,SOURCE,Callitriche,3039547,Tracheophyta,7707728,"Scop. (1771). In: Fl. Carniol. Ed. 2, 2: 251.",SPECIES,,Callitriche stagnalis Scop.,,Callitriche stagnalis,gbif:5372487,ACCEPTED,Pond water-starwort,"Ngổ trâu, Ngổ nước, Diễm mao, Thủy mã xỉ."
2683942,Kurz,,,Calocedrus macrolepis,Pinopsida,194,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Cupressaceae,8144,Calocedrus,2683935,[],2683942,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:40.368+00:00,1844203,SCIENTIFIC,[],2683942,2,Pinales,640,SOURCE,Calocedrus,2683935,Tracheophyta,7707728,"Farjon, A. In: A Handbook of the World’s Conifers. Vol. 1 & 2. E. J. Brill, Leiden & Boston. 1112 pp. (2010).",SPECIES,,Calocedrus macrolepis Kurz,,Calocedrus macrolepis,gbif:2683942,ACCEPTED,Chinese incense-cedar,"Bách xanh, Tùng hương, Pơ mu giả"
2683941,"Aver., Hiep & L.K.Phan",,,Calocedrus rupestris,Pinopsida,194,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Cupressaceae,8144,Calocedrus,2683935,[],2683941,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:40.367+00:00,38469502,SCIENTIFIC,[],2683941,0,Pinales,640,SOURCE,Calocedrus,2683935,Tracheophyta,7707728,"Aver., Hiep & L.K. Phan. In: Proc. Nat. Conf. Life Sci. Thai Nguyen Univ. Sept. 2004: 41. (2004).",SPECIES,,"Calocedrus rupestris Aver., Hiep & L.K.Phan",,Calocedrus rupestris,gbif:2683941,ACCEPTED,,Bách xanh đá
2662161,(Mont.) G.Martens,,,Caloglossa leprieurii,Florideophyceae,342,aacd816d-662c-49d2-ad1a-97e66e2a2908,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Delesseriaceae,4894,Caloglossa,2662143,[],2662161,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:18:51.949+00:00,1848234,SCIENTIFIC,[],2662161,0,Ceramiales,665,SOURCE,Caloglossa,2662143,Rhodophyta,106,,SPECIES,,Caloglossa leprieurii (Mont.) G.Martens,117172850,Caloglossa leprieurii,gbif:2662161,ACCEPTED,,Rong thuốc giun sần
8188852,Pierre,,,Calophyllum dryobalanoides,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Calophyllaceae,4907584,Calophyllum,3189443,[],8188852,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:53.562+00:00,1851225,SCIENTIFIC,[],8188852,0,Malpighiales,1414,SOURCE,Calophyllum,3189443,Tracheophyta,7707728,"Pierre. (1885). In: Fl. For. Cochinch, T. 106.",SPECIES,,Calophyllum dryobalanoides Pierre,,Calophyllum dryobalanoides,gbif:8188852,ACCEPTED,,"Cồng núi, Cà nghét"
9531830,L.,,,Calophyllum inophyllum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Calophyllaceae,4907584,Calophyllum,3189443,[],9531830,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:53.254+00:00,1851460,SCIENTIFIC,[],9531830,6,Malpighiales,1414,SOURCE,Calophyllum,3189443,Tracheophyta,7707728,L. (1753). In: Sp. Pl. 1: 513-514.,SPECIES,,Calophyllum inophyllum L.,,Calophyllum inophyllum,gbif:9531830,ACCEPTED,Alexandrian laurel,"Mù u, Còng, Hồ đồng"
8374262,Gardner & Champ.,,,Calophyllum membranaceum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Calophyllaceae,4907584,Calophyllum,3189443,[],8374262,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:52.771+00:00,1851668,SCIENTIFIC,[],8374262,1,Malpighiales,1414,SOURCE,Calophyllum,3189443,Tracheophyta,7707728,Gardner & Champ. (1849). In: Hooker’s J. Bot. Kew Gard. Misc. 1: 309.,SPECIES,,Calophyllum membranaceum Gardner & Champ.,,Calophyllum membranaceum,gbif:8374262,ACCEPTED,,"Cồng màng, Cồng da; Cồng xương cá"
5556276,Wall. ex Choisy,,,Calophyllum polyanthum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Calophyllaceae,4907584,Calophyllum,3189443,[],5556276,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:52.825+00:00,1851932,SCIENTIFIC,[],5556276,0,Malpighiales,1414,SOURCE,Calophyllum,3189443,Tracheophyta,7707728,Wall. ex Choisy. (1849). In: Descr. Guttif. Inde. 43.,SPECIES,,Calophyllum polyanthum Wall. ex Choisy,,Calophyllum polyanthum,gbif:5556276,ACCEPTED,Poonspar Tree,
2925357,(Osbeck) Mabb.,Cryptanthus chinensis Osbeck,4930988,Clerodendrum chinense,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clerodendrum,2925347,[],2925357,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:37.956+00:00,2597764,SCIENTIFIC,[],2925357,0,Lamiales,408,SOURCE,Clerodendrum,2925347,Tracheophyta,7707728,"Plant-book, reimpr.: 707 (1989)",SPECIES,,Clerodendrum chinense (Osbeck) Mabb.,,Clerodendrum chinense,gbif:2925357,ACCEPTED,Stickbush,Ngọc nữ thơm; Mò trắng; Vậy trắng; Bấn trắng
3893244,L.,,,Clerodendrum fortunatum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clerodendrum,2925347,[],3893244,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:36.610+00:00,2598450,SCIENTIFIC,[],3893244,0,Lamiales,408,SOURCE,Clerodendrum,2925347,Tracheophyta,7707728,Cent. Pl. II: 23 (1756),SPECIES,,Clerodendrum fortunatum L.,,Clerodendrum fortunatum,gbif:3893244,ACCEPTED,,Bọ mẩy đỏ; Ngọc nữ hên
2925349,(L.) Kuntze,Siphonanthus indicus L.,2925350,Clerodendrum indicum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clerodendrum,2925347,[],2925349,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:36.845+00:00,2599062,SCIENTIFIC,[],2925349,0,Lamiales,408,SOURCE,Clerodendrum,2925347,Tracheophyta,7707728,Revis. Gen. Pl. 2: 586 (1891),SPECIES,,Clerodendrum indicum (L.) Kuntze,,Clerodendrum indicum,gbif:2925349,ACCEPTED,Turk's turbin,"Chỉ thiên giả, Chong gọng, Ngọc nữ Ấn Độ"
2925354,L.,,,Volkameria inermis,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Volkameria,2925631,[],2925354,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:36.914+00:00,11815101,SCIENTIFIC,[],2925354,1,Lamiales,408,SOURCE,Volkameria,2925631,Tracheophyta,7707728,Sp. Pl.: 637 (1753),SPECIES,,Volkameria inermis L.,,Volkameria inermis,gbif:2925354,ACCEPTED,Embrert,"Ngọc nữ biển, Mò biển, Chong gọng"
2925348,(Thunb.) Sweet,Volkameria japonica Thunb.,5610131,Clerodendrum japonicum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clerodendrum,2925347,[],2925348,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:36.924+00:00,2599190,SCIENTIFIC,[],2925348,5,Lamiales,408,SOURCE,Clerodendrum,2925347,Tracheophyta,7707728,Hort. Brit.: 822 (1826),SPECIES,,Clerodendrum japonicum (Thunb.) Sweet,,Clerodendrum japonicum,gbif:2925348,ACCEPTED,Japanese glorybower,"Xích đồng nam, Mò đỏ, Co púng pính (Thái), Poòng pỉn đeng (Tày)"
3891594,Diels,,,Clerodendrum mandarinorum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clerodendrum,2925347,[],3891594,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:37.847+00:00,2598093,SCIENTIFIC,[],3891594,0,Lamiales,408,SOURCE,Clerodendrum,2925347,Tracheophyta,7707728,Bot. Jahrb. Syst. 29: 549 (1900),SPECIES,,Clerodendrum mandarinorum Diels,,Clerodendrum mandarinorum,gbif:3891594,ACCEPTED,,"Hải thông, Ngọc nữ quan"
8173793,Wall. ex Jack,,,Clerodendrum nutans,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clerodendrum,2925347,[],8173793,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:37.338+00:00,2598809,SCIENTIFIC,[],8173793,0,Lamiales,408,SOURCE,Clerodendrum,2925347,Tracheophyta,7707728,Malayan Misc. 1(1): 17 (1820),SPECIES,,Clerodendrum nutans Wall. ex Jack,,Clerodendrum nutans,gbif:8173793,ACCEPTED,,Mò rủ
3890752,Dop,,,Clerodendrum palmatolobatum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clerodendrum,2925347,[],3890752,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:37.326+00:00,2598907,SCIENTIFIC,[],3890752,0,Lamiales,408,SOURCE,Clerodendrum,2925347,Tracheophyta,7707728,"H.Lecomte, Fl. Indo-Chine 4: 866 (1935)",SPECIES,,Clerodendrum palmatolobatum Dop,,Clerodendrum palmatolobatum,gbif:3890752,ACCEPTED,,Ngọc nữ lá chân vịt.
3890745,L.,,,Clerodendrum paniculatum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clerodendrum,2925347,[],3890745,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:37.063+00:00,2598912,SCIENTIFIC,[],3890745,0,Lamiales,408,SOURCE,Clerodendrum,2925347,Tracheophyta,7707728,Mant. Pl. 1: 90 (1767),SPECIES,,Clerodendrum paniculatum L.,,Clerodendrum paniculatum,gbif:3890745,ACCEPTED,pagoda-flower,"Ngọc nữ đỏ Mò đỏ, Bấn đỏ, Vậy đỏ, Lẹo cái"
3890184,(Hemsl.) Hand.-Mazz.,Phlomis albiflora Hemsl.,3902779,Paraphlomis albiflora,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Paraphlomis,3887658,[],3890184,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:45.591+00:00,8202829,SCIENTIFIC,[],3890184,2,Lamiales,408,SOURCE,Paraphlomis,3887658,Tracheophyta,7707728,Acta Horti Gothob. 13: 347 (1939),SPECIES,,Paraphlomis albiflora (Hemsl.) Hand.-Mazz.,,Paraphlomis albiflora,gbif:3890184,ACCEPTED,,Bên hoa trắng
8191194,(Lour.) S.Moore,Volkameria petasites Lour.,5610111,Clerodendrum petasites,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clerodendrum,2925347,[],8191194,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:37.712+00:00,2599009,SCIENTIFIC,[],8191194,0,Lamiales,408,SOURCE,Clerodendrum,2925347,Tracheophyta,7707728,J. Bot. 63: 285 (1925),SPECIES,,Clerodendrum petasites (Lour.) S.Moore,,Clerodendrum petasites,gbif:8191194,ACCEPTED,,Bạch đồng nam; Ngọc nữ vòm; Ngọc nữ hoa vàng
3887135,(L.) Steane & Mabb.,Volkameria serrata L.,5610100,Rotheca serrata,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Rotheca,7307127,[],3887135,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:31.646+00:00,9906494,SCIENTIFIC,[],3887135,0,Lamiales,408,SOURCE,Rotheca,7307127,Tracheophyta,7707728,Novon 8: 206 (1998),SPECIES,,Rotheca serrata (L.) Steane & Mabb.,,Rotheca serrata,gbif:3887135,ACCEPTED,,
3889087,Balf.f.,,,Clerodendrum thomsoniae,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clerodendrum,2925347,[],3889087,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:37.378+00:00,2599944,SCIENTIFIC,[],3889087,1,Lamiales,408,SOURCE,Clerodendrum,2925347,Tracheophyta,7707728,Gard. Chron. 1862: 70 (1862),SPECIES,,Clerodendrum thomsoniae Balf.f.,,Clerodendrum thomsoniae,gbif:3889087,ACCEPTED,"Bleeding glory-bower, Glory-bower, Bagflower, Bleeding-heart vine","Ngọc nữ cảnh, Rồng nhả ngọc, Tố nữ"
7307919,Blume,,,Clerodendrum laevifolium,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clerodendrum,2925347,[],7307919,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:38.115+00:00,2599348,SCIENTIFIC,[],7307919,0,Lamiales,408,SOURCE,Clerodendrum,2925347,Tracheophyta,7707728,Bijdr. Fl. Ned. Ind.: 808 (1826),SPECIES,,Clerodendrum laevifolium Blume,,Clerodendrum laevifolium,gbif:7307919,ACCEPTED,Wallich's Glorybower,"ngọc nữ treo, đan lăng"
2951345,Lour.,,,Sarcodum scandens,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Fabaceae,5386,Sarcodum,2951344,[],2951345,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:28.650+00:00,10059501,SCIENTIFIC,[],2951345,1,Fabales,1370,SOURCE,Sarcodum,2951344,Tracheophyta,7707728,Fl. Cochinch.: 462 (1790),SPECIES,,Sarcodum scandens Lour.,,Sarcodum scandens,gbif:2951345,ACCEPTED,,Nhục đằng
3774284,(Burm.fil.) Lindau,Justicia nutans Burm.fil.,3773708,Clinacanthus nutans,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Acanthaceae,2393,Clinacanthus,7263674,[],3774284,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:38.409+00:00,41069241,SCIENTIFIC,[],3774284,1,Lamiales,408,SOURCE,Clinacanthus,7263674,Tracheophyta,7707728,Lindau. (1894). In: Bot. Jahrb. Syst. 18: 63.,SPECIES,,Clinacanthus nutans (Burm.fil.) Lindau,,Clinacanthus nutans,gbif:3774284,ACCEPTED,,"Mảnh cộng, Cây yết hầu, Bìm bịp, Khuynh rô"
7307233,(Benth.) Kuntze,Calamintha chinensis Benth.,5610548,Clinopodium chinense,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clinopodium,2926907,[],7307233,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:40.319+00:00,2606815,SCIENTIFIC,[],7307233,4,Lamiales,408,SOURCE,Clinopodium,2926907,Tracheophyta,7707728,Revis. Gen. Pl. 2: 515 (1891),SPECIES,,Clinopodium chinense (Benth.) Kuntze,,Clinopodium chinense,gbif:7307233,ACCEPTED,,Sơn hung trung quốc; Chân dài trung quốc; Rau phong luân; Nạ tấu
8373686,Matsum.,,,Clinopodium gracile,Magnoliopsida,220,046bbc50-cae2-47ff-aa43-729fbf53f7c5,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Lamiaceae,2497,Clinopodium,2926907,"[""ORTHOGRAPHIC_VARIANT""]",8373686,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:03:39.552+00:00,2607003,SCIENTIFIC,[],8373686,1,Lamiales,408,SOURCE,Clinopodium,2926907,Tracheophyta,7707728,Index Pl. Jap. [J. Matsumura] ii. II. 538 (1912).,SPECIES,Possible variant of Clinopodium gracile (Benth.) Kuntze,Clinopodium gracile Matsum.,104753696,Clinopodium gracile,gbif:8373686,DOUBTFUL,,"Sơn hung mảnh; Chân dài thanh; Rau phong luân nhỏ; Nạ tấu, Sơn húng"
2946687,Hemsl.,,,Clitoria hanceana,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Fabaceae,5386,Clitoria,2946499,[],2946687,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:35.701+00:00,2616578,SCIENTIFIC,[],2946687,5,Fabales,1370,SOURCE,Clitoria,2946499,Tracheophyta,7707728,"J. Linn. Soc., Bot.23: 187 (1887)",SPECIES,,Clitoria hanceana Hemsl.,,Clitoria hanceana,gbif:2946687,ACCEPTED,,Đậu biếc lông vàng; Đậu biếc hance; Mét lùng
2946665,Poir.,,,Clitoria laurifolia,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Fabaceae,5386,Clitoria,2946499,[],2946665,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:35.192+00:00,2616861,SCIENTIFIC,[],2946665,1,Fabales,1370,SOURCE,Clitoria,2946499,Tracheophyta,7707728,"J.B.A.M.de Lamarck, Encycl., Suppl. 2: 301 (1811)",SPECIES,,Clitoria laurifolia Poir.,,Clitoria laurifolia,gbif:2946665,ACCEPTED,Laurel-Leaf Pigeonwings,Đậu biếc lá đậu triều; Cây biếc
2946542,L.,,,Clitoria mariana,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Fabaceae,5386,Clitoria,2946499,[],2946542,Plantae,6,2023-08-22T23:20:59.545+00:00,2023-08-22T23:09:35.716+00:00,2616980,SCIENTIFIC,[],2946542,3,Fabales,1370,SOURCE,Clitoria,2946499,Tracheophyta,7707728,Sp. Pl.: 753 (1753),SPECIES,,Clitoria mariana L.,,Clitoria mariana,gbif:2946542,ACCEPTED,butterfly-pea,Đậu biếc tím
